project;class;method;merge commit;index;ANALYSIS;TOOL;VAL_ORIGINAL_TOOL;VAL_ORIGINAL_SPARK;VAL_FINAL_TOOL;VAL_FINAL_SPARK;DIVERGENT
jetty-bootstrap;org.teknux.jettybootstrap.JettyBootstrap;addHandler(Handler);17deab171882d57f5d02052ea6e631cb11aa0d55;15;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
jetty-bootstrap;org.teknux.jettybootstrap.JettyBootstrap;addWarAppFromClasspath(String, String);17deab171882d57f5d02052ea6e631cb11aa0d55;16;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
jetty-bootstrap;org.teknux.jettybootstrap.JettyBootstrap;stopServer();8a2b05ce18ff6c5ee8887b1c320c9735636126da;17;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
sectioned-view-plugin;hudson.plugins.sectioned_view.SectionedViewSectionDescriptor;newInstance(StaplerRequest, JSONObject);f79afadc89e325e4258847928fd9392dd78e5b64;18;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
google-oauth-plugin;com.google.jenkins.plugins.credentials.oauth.GoogleRobotPrivateKeyCredentials;readResolve();94f08c7c32d576d99ddd3e215b67653fc99eaeca;19;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
parallel-test-executor-plugin;org.jenkinsci.plugins.parallel_test_executor.TimeDrivenParallelism;calculate(List<TestClass>);95bd91171d3672799201b503c0cb8a4d6fcbc485;20;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
mercurial-plugin;hudson.plugins.mercurial.MercurialSCMSource2Test;withCredentialsId();442c688d35c5d22fd37822285b997c0addc5c3eb;21;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
mercurial-plugin;hudson.plugins.mercurial.MercurialSCMSource2Test;withCredentialsId();7ad0c7ed48378c86e23c90fadc32e647bbcd45c0;22;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
ec2-plugin;hudson.plugins.ec2.EC2Cloud;resolvePrivateKey();6520e9f879484a1b38e0abebc3b88de7662d2cb5;23;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
mercurial-plugin;hudson.plugins.mercurial.CustomConfigTest;customConfiguration();8e3d433d21ddd1b66d003a65d71fab8d15781c6a;24;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
mercurial-plugin;hudson.plugins.mercurial.SCMTestBase;parameterizedBuildsBranch();8e3d433d21ddd1b66d003a65d71fab8d15781c6a;25;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
ec2-plugin;hudson.plugins.ec2.UnixData;UnixData(String, String, String);54fff41fd8087801067cc7104e0d8ce7765de146;26;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
ec2-plugin;hudson.plugins.ec2.UnixData;hashCode();54fff41fd8087801067cc7104e0d8ce7765de146;27;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
junit-plugin;hudson.tasks.junit.SuiteResult;parse(File, boolean);b9fadd8a0573896cae592149587752b4ab45b370;28;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
git-client-plugin;org.jenkinsci.plugins.gitclient.JGitAPIImpl;clone_();90b31f6f4d2ae0a70b37843c136461bfe1c21994;30;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
active-directory-plugin;hudson.plugins.active_directory.ActiveDirectoryDomain;ActiveDirectoryDomain(String, String, String, String, String, TlsConfiguration);2ea4fe7df1bd84db4fc64f04053f6e23a3460df6;31;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
active-directory-plugin;hudson.plugins.active_directory.ActiveDirectoryUnixAuthenticationProvider;ActiveDirectoryUnixAuthenticationProvider(ActiveDirectorySecurityRealm);8ecc2fcaae74e6950a4012cdf25d90e1fde6f867;32;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
active-directory-plugin;hudson.plugins.active_directory.ActiveDirectoryUnixAuthenticationProvider;retrieveUser(String, String, ActiveDirectoryDomain, List<SocketInfo>);8ecc2fcaae74e6950a4012cdf25d90e1fde6f867;33;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
ldap-plugin;hudson.security.LDAPSecurityRealm;searchForGroupName(String);eea7336ee4cf2e275c469bea99f549eba74fdc2b;34;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
ldap-plugin;hudson.security.LDAPSecurityRealm;loadUserByUsername(String);3eee59e25ac9c794d93058ac3043568c4eefb520;35;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
log-parser-plugin;hudson.plugins.logparser.LogParserStatusComputer;computeStatusMatches(FilePath, int, String);a4d0e3ca611eef6567b9ac34a8b8453a35fb4fd8;38;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
log-parser-plugin;hudson.plugins.logparser.LogParserParser;parseLogBody(Run<?,?>, BufferedWriter, FilePath, String, int, Logger);a4d0e3ca611eef6567b9ac34a8b8453a35fb4fd8;41;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
log-parser-plugin;hudson.plugins.logparser.LogParserParser;parseLog(Run<?,?>);a4d0e3ca611eef6567b9ac34a8b8453a35fb4fd8;42;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
coverity-plugin;jenkins.plugins.coverity.CheckConfig;check();22b9d50b9e08c024210a30efab4f82b3933f56e6;43;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
bitbucket-plugin;com.cloudbees.jenkins.plugins.BitbucketJobProbe;triggerMatchingJobs(String, String, String, String);da518043f34583234ad250c82869d287b33ee483;45;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
coverity-plugin;jenkins.plugins.coverity.CoverityLauncherDecorator;launch(ProcStarter);f79e5e1e325928b6403095ba63bf2baac77d491d;46;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
jclouds-plugin;jenkins.plugins.jclouds.compute.JCloudsComputer;doDoDelete();b7620d50052a81ed2fc373a1aa77d48f55372b8f;48;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
jclouds-plugin;jenkins.plugins.jclouds.compute.JCloudsOneOffSlave;tearDown(Run<?,?>, FilePath, Launcher, TaskListener);b7620d50052a81ed2fc373a1aa77d48f55372b8f;51;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
jclouds-plugin;jenkins.plugins.jclouds.compute.JCloudsCloud;ensureLaunched(JCloudsSlave);b7620d50052a81ed2fc373a1aa77d48f55372b8f;52;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
coverity-plugin;jenkins.plugins.coverity.CoverityTool.CoverityToolHandler;perform(AbstractBuild<?,?>, Launcher, BuildListener, CoverityPublisher);834a107594f7484029ebc2b3e6bc3e44986a2ef7;53;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
coverity-plugin;jenkins.plugins.coverity.CoverityTool.CoverityToolHandler;perform(AbstractBuild<?,?>, Launcher, BuildListener, CoverityPublisher);e6e4f8a32b62f8753af9950b4f434ec4e7ffd07f;58;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
coverity-plugin;jenkins.plugins.coverity.analysis.JasperToolHandler;perform(AbstractBuild<?,?>, Launcher, BuildListener, CoverityPublisher);cba2ffdc456e11aef169b7e469f3605f8874f05e;59;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
maven-hpi-plugin;org.jenkinsci.maven.plugins.hpi.TestDependencyMojo;scanWar(File, MavenSession, MavenProject);d65f4ba879cf14e39c5e502787d736afa054ea92;60;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
maven-hpi-plugin;org.jenkinsci.maven.plugins.hpi.TestInsertionMojo;execute();433cb4d66954d957616211c059228b7d1531b800;61;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
maven-hpi-plugin;org.jenkinsci.maven.plugins.hpi.AbstractHpiMojo;setAttributes(Section);a4e85119cbfd5e48899b2cad3352e4ec718fdde1;62;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
maven-hpi-plugin;org.jenkinsci.maven.plugins.hpi.RunMojo;execute();7487ca2d90bff27b5e85f6bb1fd383504e8020c4;63;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
coverity-plugin;jenkins.plugins.coverity.analysis.FresnoToolHandler;perform(AbstractBuild<?,?>, Launcher, BuildListener, CoverityPublisher);09ae8cd6353743a1ebbd9bbfb903b60d7c7bbf55;64;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
coverity-plugin;jenkins.plugins.coverity.analysis.JasperToolHandler;perform(AbstractBuild<?,?>, Launcher, BuildListener, CoverityPublisher);09ae8cd6353743a1ebbd9bbfb903b60d7c7bbf55;65;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
coverity-plugin;jenkins.plugins.coverity.analysis.IndioToolHandler;perform(AbstractBuild<?,?>, Launcher, BuildListener, CoverityPublisher);09ae8cd6353743a1ebbd9bbfb903b60d7c7bbf55;66;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
coverity-plugin;jenkins.plugins.coverity.analysis.PreFresnoToolHandler;perform(AbstractBuild<?,?>, Launcher, BuildListener, CoverityPublisher);09ae8cd6353743a1ebbd9bbfb903b60d7c7bbf55;67;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
crowd2-plugin;de.theit.jenkins.crowd.CrowdConfigurationService;isGroupMember(String);d3fe5c539e80d79fd23a79d0d7266b8875acb239;68;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
email-ext-plugin;hudson.plugins.emailext.ExtendedEmailPublisher;sendMail(ExtendedEmailPublisherContext);a84b1dba982a1b692f8ee709fcb640759170a1e1;69;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
jira-client;net.rcarz.jiraclient.RestClient;request(HttpRequestBase);c5c2864195012ac574cbb4c687cf3fbeefc9f7fe;70;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
email-ext-plugin;hudson.plugins.emailext.ExtendedEmailPublisher;sendMail(ExtendedEmailPublisherContext);d8ddc534ebe43b6ca3737002c13a2c87a05abfd9;71;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
email-ext-plugin;hudson.plugins.emailext.ExtendedEmailPublisherDescriptor;createSession(String);f995fa0ecca2296eff1dbfe2efa60948179daec3;72;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
jira-client;net.rcarz.jiraclient.Field;toJson(String, Object, JSONObject);b0d7ee7a420adb7016118809e1fc4aeb1d27565e;73;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
jira-client;net.rcarz.jiraclient.Field;toJson(String, Object, JSONObject);ae6e7fd9c5d3ab805026c00491f9e6265694a36e;74;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
jira-client;net.rcarz.jiraclient.Field;toJson(String, Object, JSONObject);3bc59bcee2e94a0905d0325aa037ecf68133ca64;75;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
hdt-java;org.rdfhdt.hdt.triples.TripleString;read(String);5478100321b500aff7bb90a75ce8eb755ca09583;76;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
hdt-java;org.rdfhdt.hdt.dictionary.impl.section.PFCDictionarySectionBig;locateInBlock(int, CharSequence);9dc6b033f1d70837496faf8fed9ead5c4ccfd0cf;77;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
hdt-java;org.rdfhdt.hdt.triples.impl.BitmapTriples;load(IteratorTripleID, ProgressListener);9dc6b033f1d70837496faf8fed9ead5c4ccfd0cf;78;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
hdt-java;org.rdfhdt.hdt.triples.TripleIDComparator;compare(TripleID, TripleID);9dc6b033f1d70837496faf8fed9ead5c4ccfd0cf;79;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
hdt-java;org.rdfhdt.hdt.dictionary.impl.section.PFCDictionarySectionBig;locateInBlock(int, CharSequence);cd88626a4e665e548f0981fdd26994e4819de68c;80;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
hdt-java;org.rdfhdt.hdt.triples.impl.BitmapTriples;close();cd88626a4e665e548f0981fdd26994e4819de68c;81;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
hdt-java;org.rdfhdt.hdt.hdt.impl.HDTImpl;search(CharSequence, CharSequence, CharSequence);cd88626a4e665e548f0981fdd26994e4819de68c;82;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
hdt-java;org.rdfhdt.hdt.hdt.impl.HDTImpl;loadOrCreateIndex(ProgressListener);cd88626a4e665e548f0981fdd26994e4819de68c;83;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
hdt-java;org.rdfhdt.hdt.fuseki.FusekiHDTCmd;processModulesAndArgs();75f3d402bc177bac168e7ea810c16f6d98776f89;84;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
hdt-java;org.rdfhdt.hdt.fuseki.FusekiHDTCmd;exec();75f3d402bc177bac168e7ea810c16f6d98776f89;85;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
gitools;org.gitools.cli.comparison.ComparisonTool;run(Object);46aa7bc54b455b60ac7ff4537d88a89718559c94;86;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
hdt-java;org.rdfhdt.hdt.triples.impl.BitmapTriples;search(TripleID);75f3d402bc177bac168e7ea810c16f6d98776f89;87;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
hdt-java;org.rdfhdt.hdt.triples.impl.BitmapTriples;load(IteratorTripleID, ProgressListener);75f3d402bc177bac168e7ea810c16f6d98776f89;88;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
hdt-java;org.rdfhdt.hdt.rdf.parsers.RDFParserRIOT;doParse(String, String, RDFNotation, RDFCallback);75f3d402bc177bac168e7ea810c16f6d98776f89;89;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
hdt-java;org.rdfhdt.hdt.triples.impl.PredicateIndexArray;generate(ProgressListener);75f3d402bc177bac168e7ea810c16f6d98776f89;90;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
hdt-java;org.rdfhdt.hdtjena.solver.OptimizedCount;getPlan(HDTQueryEngine, Query, DatasetGraph, Binding, Context);75f3d402bc177bac168e7ea810c16f6d98776f89;91;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
hdt-java;org.rdfhdt.hdt.hdt.impl.HDTImpl;mapFromHDT(File, long, ProgressListener);75f3d402bc177bac168e7ea810c16f6d98776f89;92;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
hdt-java;org.rdfhdt.hdt.rdf.parsers.RDFParserTar;doParse(String, String, RDFNotation, RDFCallback);75f3d402bc177bac168e7ea810c16f6d98776f89;93;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
mavanagaiata;com.github.koraktor.mavanagaiata.mojo.ChangelogMojo;run();e153234859a225b45352822576141fe470bada0f;94;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
oripa;oripa.view.main.UIPanel;addPropertyChangeListenersToSetting(MainScreenSetting);c7a747856cefa97fa45aa389c08f0eabb471efff;95;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.resource.StringResource_en;strings;c7a747856cefa97fa45aa389c08f0eabb471efff;96;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.resource.LabelStringResource_en;strings;c7a747856cefa97fa45aa389c08f0eabb471efff;97;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.viewsetting.main.uipanel.ChangeOnAlterTypeButtonSelected;changeViewSetting();cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;98;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.view.main.MainFrame;MainFrame();cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;99;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.viewsetting.main.uipanel.ChangeOnSelectButtonSelected;changeViewSetting();cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;100;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.view.main.UIPanel;addPropertyChangeListenersToSetting(MainScreenSetting);cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;101;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.view.main.UIPanel;UIPanel(StateManager, ViewScreenUpdater, MouseActionHolder, PaintContextInterface, CutModelOutlinesHolder, MainFrameSetting, MainScreenSetting);cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;102;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
oripa;oripa.resource.LabelStringResource_en;strings;cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;103;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
oripa;oripa.viewsetting.main.uipanel.ChangeOnPaintInputButtonSelected;changeViewSetting();cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;104;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
openkeepass;de.slackspace.openkeepass.stream.HashedBlockOutputStream;writeHashedBlock();3dc44ae983c2022ca0544609982fcac1ec1bff0c;105;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
openkeepass;de.slackspace.openkeepass.KeePassDatabase;decryptAndParseDatabase(byte[]);6218ade3f2e50f22e5e263714197f176e856c5a2;106;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
openkeepass;de.slackspace.openkeepass.KeePassDatabase;write(KeePassFile, String, OutputStream);6218ade3f2e50f22e5e263714197f176e856c5a2;107;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
gitools;org.gitools.matrix.model.compressmatrix.AbstractCompressor;initialize(IMatrixReader);f3903af522feb02e11fd24b68fe5c1d56608aa60;108;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
cf-java-client;org.cloudfoundry.client.lib.rest.CloudControllerClientImpl;createApplication(String, Staging, int, List<String>, List<String>);db184246cb5eda46a232e11ab9d4a41b744d2c9a;109;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
nassau;com.paritytrading.nassau.moldudp64.MoldUDP64Client;handle();77574c064155c1f9245f5dda74c0531bedc81c9e;110;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
typescript-generator;cz.habarta.typescript.generator.compiler.ModelCompiler;removeInheritedProperties(SymbolTable, TsModel);d35af8140a6870436d9ff2b8f2e47164d405af58;111;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
typescript-generator;cz.habarta.typescript.generator.gradle.GenerateTask;generate();d35af8140a6870436d9ff2b8f2e47164d405af58;112;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
typescript-generator;cz.habarta.typescript.generator.maven.GenerateMojo;execute();d35af8140a6870436d9ff2b8f2e47164d405af58;113;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
typescript-generator;cz.habarta.typescript.generator.gradle.GenerateTask;generate();1c03813f0d5593fbea4d3572a6ef028da3f034bd;114;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
typescript-generator;cz.habarta.typescript.generator.maven.GenerateMojo;execute();1c03813f0d5593fbea4d3572a6ef028da3f034bd;115;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
typescript-generator;cz.habarta.typescript.generator.DefaultTypeProcessor;processType(Type, Context);1c03813f0d5593fbea4d3572a6ef028da3f034bd;116;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
typescript-generator;cz.habarta.typescript.generator.Input;fromClassNamesAndJaxrsApplication(List<String>, List<String>, String, boolean, Predicate<String>, ClassLoader);1c03813f0d5593fbea4d3572a6ef028da3f034bd;117;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
jqm4gwt;com.sksamuel.jqm4gwt.list.JQMListItem;setCheckBox(IconPos);6513def00e116ce29ef9eaeae02e18b8ec9a41db;118;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
luwak;uk.co.flax.luwak.util.SpanRewriter;rewrite(Query);666bdd192e7e1e262d1ba9b71deb1519d626046c;119;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);88ff010738dcb2c9e0726af7b6a7feb4daf1f333;120;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);4f29e53f0a4805f5a85c73d0bfa314606494611d;121;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);14cecab828b7b2ee4aa3e1728dff84940404fb02;122;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
proguard-maven-plugin;com.github.wvengen.maven.proguard.ProGuardMojo;execute();f451e7e614d307e53025ba5738baa26724d3ad54;123;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
proguard-maven-plugin;com.github.wvengen.maven.proguard.ProGuardMojo;execute();abfad8528e0374a1dd18c74264bad8bf20fcffc0;124;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
springmvc-router;org.resthub.web.springmvc.router.RouterHandlerMapping;initApplicationContext();71d38b423902b98a187292a1c0e9a6665fe35231;125;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);b977b51748f8efee1bd10d4ebf8094c48cb51741;126;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
proguard-maven-plugin;com.github.wvengen.maven.proguard.ProGuardMojo;execute();65fb4b434c390988653d6eec5ae61a4a60ef3f7a;127;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
springmvc-router;org.resthub.web.springmvc.router.RouterHandlerMapping;initApplicationContext();cf86d464ca1768fae380c8a99223c5d536fa0b3e;128;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
proguard-maven-plugin;com.github.wvengen.maven.proguard.ProGuardMojo;execute();4d30721e4e09b2c826da62104ba433059216a3fe;129;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);fae5f58d3db31d40a057873a424835b95a420773;130;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
proguard-maven-plugin;com.github.wvengen.maven.proguard.ProGuardMojo;execute();a7884a77e6491fc22a60b167f8099794534f9cb1;131;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
californium;org.eclipse.californium.core.network.stack.CoapTcpStack;CoapTcpStack(NetworkConfig, Outbox);82c3891f53102534d57b4ff829c957b9a44d79bd;132;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);82c3891f53102534d57b4ff829c957b9a44d79bd;133;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
californium;org.eclipse.californium.core.network.stack.BlockwiseLayer;handleBlock2Response(Exchange, Response);54e272279f793bc458312aeab5105779434513e3;134;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
californium;org.eclipse.californium.core.network.stack.BlockwiseLayer;handleBlock2Response(Exchange, Response);677286ef24f95757ec5b9ec89648a99bba9bdd67;135;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);677286ef24f95757ec5b9ec89648a99bba9bdd67;136;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
californium;org.eclipse.californium.core.network.stack.BlockwiseLayer;handleBlock2Response(Exchange, Response);0cc8e8652e7ff21b1215e3f486d592d6aad9c3bb;137;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
jndn;net.named_data.jndn.encoding.der.DerNode;toVal();11c59d2bd071a37e90ae603bfcb242a8bc4a2ce1;138;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
californium;org.eclipse.californium.core.network.config.NetworkConfigDefaults;setDefaults(NetworkConfig);0cc8e8652e7ff21b1215e3f486d592d6aad9c3bb;139;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
jndn;net.named_data.jndn.Node;nfdRegisterPrefix(long, Name, OnInterestCallback, OnRegisterFailed, ForwardingFlags, KeyChain, Name, WireFormat, Face);62f89871b57a8bc206428dacff6bde4e6fd305c3;140;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
tinder;org.xmpp.component.AbstractComponent;processIQRequest(IQ);c99be3f06ec9c816c3416f2c1963d6b19cc412c9;141;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
spark;spark.embeddedserver.jetty.EmbeddedJettyFactory;create(Routes, StaticFilesConfiguration, boolean);bc05286f21e4abb498f728bcbbdbb9283458a40c;143;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
spark;spark.Service;exception(Class<?extendsException>, ExceptionHandler);e2854295f7c484671ce69bff7ec37fcb0c413a32;144;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
spark;spark.staticfiles.MimeType;mappings;d87688b099ec224994fa4694bb6297ac3206c6c7;145;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
spark;spark.embeddedserver.jetty.EmbeddedJettyServer;ignite(String, int, SslStores, CountDownLatch, int, int, int);86bef5bbb81339f758b65b80a8488c5a10ef4d41;146;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
spark;spark.Service;init();86bef5bbb81339f758b65b80a8488c5a10ef4d41;147;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
mongowp;com.eightkdata.mongowp.utils.BsonReaderTool;getHostAndPort(Entry<?>, String);0d07d54c9494205afde3a7a17a9b449bb2308e6d;148;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
spark;spark.http.matching.GeneralError;modify(HttpServletResponse, Body, RequestWrapper, ResponseWrapper, Exception);9b0279275378d3679902d856bc232f90d6eb3b84;150;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
spark;spark.http.matching.MatcherFilter;doFilter(ServletRequest, ServletResponse, FilterChain);e5d84a2acb5352c98db084722e2164b6b2073809;152;ioa;RTA;TRUE;FALSE;TRUE;FALSE;True
spark;spark.staticfiles.StaticFilesConfiguration;configure(String);d8f6320e4c6d98ce16ebc33f07700bee9a95ae24;153;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
spark;spark.resource.ClassPathResourceHandler;getResource(String);d8f6320e4c6d98ce16ebc33f07700bee9a95ae24;154;ioa;RTA;TRUE;TRUE;TRUE;TRUE;False
spark;spark.http.matching.MatcherFilter;doFilter(ServletRequest, ServletResponse, FilterChain);ce46d86ba6e01c53db6abec306add3cb1ce0fe73;155;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
spark;spark.http.matching.AfterFilters;execute(RouteContext);b4ee63ef98b7572f5045857b32329ac34634d8a3;156;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
spark;spark.webserver.SparkServer;ignite(String, int, String, String, String, String, String, String);3810603d8a0b9aecb363208b7efbc795c3d031c1;159;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
spark;spark.webserver.MatcherFilter;doFilter(ServletRequest, ServletResponse, FilterChain);ae4a19a6782c0a3837d374a3bbd5a657830603f7;160;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
spark;spark.webserver.MatcherFilter;doFilter(ServletRequest, ServletResponse, FilterChain);5e183332a2b897bcf233ab1b8fcc9d6c59a8a60b;161;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
spark;spark.webserver.MatcherFilter;doFilter(ServletRequest, ServletResponse, FilterChain);2f578411a6a85950c5ba40fb204f8e0119b08a17;162;ioa;RTA;FALSE;FALSE;FALSE;FALSE;False
